index,accuracy,latitude,longitude,timestamp,tdiff,geodist,location,day,week,month,year,visit_time
209,24,19.0765334,72.8622094,2018-01-30 15:28:57.898,293,162,"(19.076533399999999, 72.862209399999998)",1,5,1,2018,12077
210,28,19.0765323,72.8622164,2018-01-31 00:02:28.047,18688,5,"(19.0765323, 72.862216399999994)",2,5,1,2018,8085
211,12,19.1047418,72.8313289,2018-01-31 04:50:33.629,2015,15,"(19.104741799999999, 72.831328900000003)",2,5,1,2018,1684
212,20,19.1083513,72.8375819,2018-01-31 05:39:46.312,29,854,"(19.108351299999999, 72.837581900000004)",2,5,1,2018,455
213,23,19.1037305,72.8308574,2018-01-31 06:31:49.053,2664,873,"(19.103730500000001, 72.830857399999999)",2,5,1,2018,3763
214,32,19.1037439,72.8314014,2018-01-31 07:36:42.394,119,67,"(19.103743900000001, 72.831401400000004)",2,5,1,2018,1032
215,13,19.1084578,72.8387068,2018-01-31 10:08:37.675,126,175,"(19.1084578, 72.838706799999997)",2,5,1,2018,367
216,28,19.1082398,72.8384225,2018-01-31 10:25:59.124,672,71,"(19.1082398, 72.838422499999993)",2,5,1,2018,1162
217,16,19.080866,72.8538871,2018-01-31 12:04:17.673,245,506,"(19.080866, 72.853887099999994)",2,5,1,2018,439
218,23,19.0765359,72.86221,2018-01-31 12:29:04.468,418,167,"(19.0765359, 72.862210000000005)",2,5,1,2018,11372
219,25,19.0765271,72.8621467,2018-01-31 16:37:20.527,3478,7,"(19.0765271, 72.862146699999997)",2,5,1,2018,9982
220,24,19.0766088,72.8622191,2018-01-31 23:26:43.504,4902,0,"(19.076608799999999, 72.862219100000004)",2,5,1,2018,2631
221,24,19.0764984,72.8621696,2018-02-01 00:37:17.046,1589,6,"(19.076498399999998, 72.862169600000001)",3,5,2,2018,10144
222,13,19.1069773,72.8369315,2018-02-01 03:51:48.000,55,437,"(19.1069773, 72.836931500000006)",3,5,2,2018,640
223,26,19.1072123,72.8371371,2018-02-01 04:40:09.100,2260,5,"(19.1072123, 72.837137100000007)",3,5,2,2018,9247
224,45,19.1072151,72.837138,2018-02-01 08:40:47.245,1689,0,"(19.107215100000001, 72.837137999999996)",3,5,2,2018,940
225,26,19.0765218,72.8623109,2018-02-01 13:30:47.343,68,145,"(19.076521799999998, 72.862310899999997)",3,5,2,2018,4065
226,28,19.077719,72.8631253,2018-02-01 14:42:52.133,127,84,"(19.077718999999998, 72.863125299999993)",3,5,2,2018,370
227,26,19.0778076,72.8629314,2018-02-01 15:17:10.722,120,77,"(19.0778076, 72.862931399999994)",3,5,2,2018,30293
228,19,19.1071458,72.8370162,2018-02-02 01:30:02.000,60,414,"(19.107145800000001, 72.837016199999994)",4,5,2,2018,6804
229,42,19.1072151,72.837138,2018-02-02 04:17:12.921,1588,13,"(19.107215100000001, 72.837137999999996)",4,5,2,2018,2807
230,36,19.1072151,72.837138,2018-02-02 05:34:06.742,1800,0,"(19.107215100000001, 72.837137999999996)",4,5,2,2018,7903
231,34,19.1072151,72.837138,2018-02-02 08:18:36.463,1944,13,"(19.107215100000001, 72.837137999999996)",4,5,2,2018,2626
232,6,19.1037354,72.83152,2018-02-02 09:09:07.903,60,281,"(19.103735400000001, 72.831519999999998)",4,5,2,2018,646
233,30,19.1074368,72.8394696,2018-02-02 09:30:31.509,317,368,"(19.107436799999999, 72.839469600000001)",4,5,2,2018,1524
234,24,19.076536,72.8622105,2018-02-02 10:52:39.731,1526,428,"(19.076536000000001, 72.862210500000003)",4,5,2,2018,15250
235,20,19.0765323,72.8622164,2018-02-02 15:27:52.357,1211,1,"(19.0765323, 72.862216399999994)",4,5,2,2018,18818
236,14,19.0763701,72.8619694,2018-02-02 23:27:40.016,6325,0,"(19.076370099999998, 72.861969400000007)",4,5,2,2018,6659
237,12,19.1069814,72.8368729,2018-02-03 01:36:06.000,184,546,"(19.106981399999999, 72.836872900000003)",5,5,2,2018,9981
238,48,19.1072189,72.8372585,2018-02-03 05:27:32.684,3875,13,"(19.107218899999999, 72.837258500000004)",5,5,2,2018,609
239,20,19.1072189,72.8372585,2018-02-03 06:38:39.828,3657,0,"(19.107218899999999, 72.837258500000004)",5,5,2,2018,6192
240,9,19.0764844,72.8622399,2018-02-03 08:43:38.798,132,830,"(19.076484399999998, 72.862239900000006)",5,5,2,2018,17859
241,26,19.0765323,72.8622164,2018-02-03 14:09:47.430,1647,0,"(19.0765323, 72.862216399999994)",5,5,2,2018,17820
242,24,19.076612,72.8622106,2018-02-03 19:49:37.427,2519,0,"(19.076612000000001, 72.862210599999997)",5,5,2,2018,4119
243,19,19.076558,72.8622228,2018-02-04 02:03:40.520,8245,0,"(19.076557999999999, 72.862222799999998)",6,5,2,2018,1562
244,21,19.0765323,72.8622164,2018-02-04 04:39:00.832,7750,7,"(19.0765323, 72.862216399999994)",6,5,2,2018,5210
245,24,19.0764858,72.862194,2018-02-04 06:50:39.114,1943,186,"(19.0764858, 72.862194000000002)",6,5,2,2018,2459
246,25,19.0775035,72.8636345,2018-02-04 07:43:04.109,61,65,"(19.077503499999999, 72.863634500000003)",6,5,2,2018,694
247,17,19.0764858,72.8621652,2018-02-04 08:21:22.000,132,199,"(19.0764858, 72.862165200000007)",6,5,2,2018,20807
248,50,19.0764848,72.8622607,2018-02-04 15:27:31.047,4700,13,"(19.076484799999999, 72.862260699999993)",6,5,2,2018,12085
249,24,19.0766217,72.8622232,2018-02-04 23:12:50.393,5709,0,"(19.0766217, 72.862223200000003)",6,5,2,2018,1484
250,25,19.0763609,72.8621282,2018-02-05 00:29:08.871,1295,21,"(19.076360900000001, 72.862128200000001)",0,6,2,2018,11439
251,41,19.1071312,72.8369151,2018-02-05 04:01:06.000,61,131,"(19.107131200000001, 72.836915099999999)",0,6,2,2018,1806
252,23,19.1072148,72.8371535,2018-02-05 05:15:32.475,2651,2,"(19.107214800000001, 72.837153499999999)",0,6,2,2018,4250
253,20,19.1072151,72.837138,2018-02-05 07:21:13.420,3284,13,"(19.107215100000001, 72.837137999999996)",0,6,2,2018,9008
254,36,19.1072151,72.837138,2018-02-05 10:36:49.932,2701,0,"(19.107215100000001, 72.837137999999996)",0,6,2,2018,927
255,37,19.0764291,72.8621663,2018-02-05 11:28:15.745,230,89,"(19.076429099999999, 72.862166299999998)",0,6,2,2018,3888
256,24,19.0766011,72.8622231,2018-02-05 17:09:37.208,7505,1170,"(19.076601100000001, 72.862223099999994)",0,6,2,2018,42159
257,24,19.1074378,72.8372482,2018-02-06 05:24:14.269,268,228,"(19.1074378, 72.837248200000005)",1,6,2,2018,6318
258,42,19.1072151,72.837138,2018-02-06 09:42:37.146,9161,0,"(19.107215100000001, 72.837137999999996)",1,6,2,2018,9713
259,37,19.07659,72.8625141,2018-02-06 13:00:26.597,123,158,"(19.076589999999999, 72.862514099999999)",1,6,2,2018,526
260,26,19.0763641,72.8621249,2018-02-06 13:37:59.201,1725,3,"(19.076364099999999, 72.862124899999998)",1,6,2,2018,2059
261,25,19.0764747,72.8621421,2018-02-06 14:33:15.590,1251,6,"(19.076474699999999, 72.8621421)",1,6,2,2018,1279
262,25,19.0764678,72.8621533,2018-02-06 15:29:47.745,2111,2,"(19.0764678, 72.862153300000003)",1,6,2,2018,7613
263,24,19.076612,72.8622107,2018-02-06 18:10:15.647,1987,0,"(19.076612000000001, 72.862210700000006)",1,6,2,2018,1075
264,24,19.0766089,72.8622189,2018-02-06 23:17:37.191,10289,0,"(19.0766089, 72.862218900000002)",1,6,2,2018,12183
265,25,19.0764987,72.86211,2018-02-07 03:19:11.119,2279,12,"(19.076498699999998, 72.862110000000001)",2,6,2,2018,341
266,24,19.0764714,72.862179,2018-02-07 03:52:23.417,1649,8,"(19.076471399999999, 72.862178999999998)",2,6,2,2018,677
267,24,19.1072621,72.837077,2018-02-07 04:59:19.413,181,497,"(19.1072621, 72.837076999999994)",2,6,2,2018,1205
268,45,19.1072151,72.837138,2018-02-07 06:55:47.389,1486,0,"(19.107215100000001, 72.837137999999996)",2,6,2,2018,18323
269,9,19.0764999,72.8620648,2018-02-07 12:32:41.442,119,166,"(19.076499900000002, 72.862064799999999)",2,6,2,2018,12387
270,22,19.0765731,72.862231,2018-02-07 17:04:37.380,3892,17,"(19.076573100000001, 72.862230999999994)",2,6,2,2018,10489
271,19,19.0766078,72.8626389,2018-02-07 22:45:10.175,6922,0,"(19.076607800000001, 72.862638899999993)",2,6,2,2018,8470
272,42,19.1072545,72.8369444,2018-02-08 01:28:41.969,357,973,"(19.1072545, 72.836944399999993)",3,6,2,2018,21357
273,21,19.1071653,72.8372707,2018-02-08 07:31:12.263,59,1049,"(19.107165299999998, 72.837270700000005)",3,6,2,2018,330
274,23,19.0765903,72.862231,2018-02-08 10:02:33.879,8749,4284,"(19.076590299999999, 72.862230999999994)",3,6,2,2018,402
275,25,19.0764623,72.8621931,2018-02-08 12:38:44.966,8966,11,"(19.076462299999999, 72.862193099999999)",3,6,2,2018,2997
276,24,19.0790807,72.8582676,2018-02-08 13:37:03.052,123,96,"(19.079080699999999, 72.858267600000005)",3,6,2,2018,1780
277,27,19.0766847,72.8619775,2018-02-08 14:37:34.960,119,152,"(19.076684700000001, 72.861977499999995)",3,6,2,2018,1682
278,36,19.076535,72.8622185,2018-02-08 15:29:18.739,1417,1,"(19.076535, 72.862218499999997)",3,6,2,2018,11685
279,24,19.0765364,72.8622237,2018-02-08 19:30:28.666,2742,0,"(19.076536399999998, 72.862223700000001)",3,6,2,2018,8873
280,49,19.0764576,72.8623447,2018-02-08 22:50:10.843,3066,17,"(19.076457600000001, 72.862344699999994)",3,6,2,2018,4832
281,44,19.1071885,72.8371374,2018-02-09 01:36:31.000,60,325,"(19.107188499999999, 72.837137400000003)",4,6,2,2018,3988
282,36,19.1071572,72.8372368,2018-02-09 04:08:58.147,5150,11,"(19.1071572, 72.837236799999999)",4,6,2,2018,5074
283,25,19.1071702,72.8370676,2018-02-09 05:44:30.859,291,61,"(19.107170199999999, 72.837067599999997)",4,6,2,2018,1672
284,9,19.076348,72.8623821,2018-02-09 06:47:01.364,268,1048,"(19.076347999999999, 72.862382100000005)",4,6,2,2018,47995
285,23,19.0765728,72.8622312,2018-02-09 23:18:48.977,1324,0,"(19.076572800000001, 72.862231199999997)",4,6,2,2018,7542
286,39,19.1071572,72.8372368,2018-02-10 07:01:28.817,19251,29,"(19.1071572, 72.837236799999999)",5,6,2,2018,10410
287,23,19.0765233,72.8622106,2018-02-10 11:59:21.288,5854,1,"(19.076523300000002, 72.862210599999997)",5,6,2,2018,52561
288,23,19.0765351,72.8622225,2018-02-11 03:24:55.501,2801,3,"(19.076535100000001, 72.862222500000001)",6,6,2,2018,1215
289,25,19.0765268,72.8622623,2018-02-11 07:01:15.145,11762,16,"(19.0765268, 72.862262299999998)",6,6,2,2018,1692
290,34,19.0764198,72.8621662,2018-02-11 08:18:44.217,1234,14,"(19.0764198, 72.862166200000004)",6,6,2,2018,341
291,25,19.0765357,72.8622238,2018-02-11 08:49:59.015,1533,14,"(19.076535700000001, 72.862223799999995)",6,6,2,2018,628
292,23,19.0765736,72.8622312,2018-02-11 10:02:42.275,3733,4,"(19.0765736, 72.862231199999997)",6,6,2,2018,9666
293,48,19.076535,72.8622185,2018-02-11 13:08:10.377,1430,0,"(19.076535, 72.862218499999997)",6,6,2,2018,1625
294,25,19.0765216,72.8622862,2018-02-11 14:23:15.029,2874,7,"(19.0765216, 72.8622862)",6,6,2,2018,45421
295,9,19.076494,72.8622709,2018-02-12 03:12:40.209,59,169,"(19.076494, 72.862270899999999)",0,7,2,2018,376
296,26,19.1071842,72.8371373,2018-02-12 10:40:44.265,2355,0,"(19.107184199999999, 72.837137299999995)",0,7,2,2018,378
297,9,19.076207,72.8621177,2018-02-12 11:34:18.414,63,81,"(19.076207, 72.862117699999999)",0,7,2,2018,716
298,34,19.0952848,72.8481123,2018-02-16 09:54:02.470,453,388,"(19.095284800000002, 72.848112299999997)",4,7,2,2018,579
299,24,19.0986864,72.848135,2018-02-16 10:10:51.497,21,377,"(19.098686399999998, 72.848134999999999)",4,7,2,2018,501
300,7,19.0767656,72.8623422,2018-02-16 11:45:51.000,244,136,"(19.076765600000002, 72.862342200000001)",4,7,2,2018,8226
301,48,19.076535,72.8622185,2018-02-16 14:49:42.163,2783,8,"(19.076535, 72.862218499999997)",4,7,2,2018,38844
302,27,19.0765173,72.8623228,2018-02-17 02:15:00.153,2088,5,"(19.076517299999999, 72.862322800000001)",5,7,2,2018,3700
303,18,19.1326157,72.9178222,2018-02-17 03:50:54.000,126,416,"(19.132615699999999, 72.917822200000003)",5,7,2,2018,956
304,24,19.1325672,72.9174463,2018-02-17 04:44:25.426,237,687,"(19.1325672, 72.917446299999995)",5,7,2,2018,7693
305,24,19.1326036,72.9173956,2018-02-17 07:14:13.045,1273,5,"(19.132603599999999, 72.917395600000006)",5,7,2,2018,1349
306,23,19.1326059,72.9174168,2018-02-17 09:28:55.719,4758,12,"(19.132605900000001, 72.917416799999998)",5,7,2,2018,477
307,29,19.1327204,72.9172165,2018-02-17 09:49:32.758,17,62,"(19.1327204, 72.917216499999995)",5,7,2,2018,2860
308,23,19.1326032,72.9173963,2018-02-17 10:58:43.240,1282,48,"(19.132603199999998, 72.917396299999993)",5,7,2,2018,4005
309,8,19.0764136,72.8620137,2018-02-17 12:51:26.090,65,60,"(19.076413599999999, 72.862013700000006)",5,7,2,2018,13950
310,24,19.0765269,72.86221,2018-02-18 02:15:52.035,34208,1,"(19.076526900000001, 72.862210000000005)",6,7,2,2018,18620
311,42,19.076535,72.8622185,2018-02-18 07:54:55.587,1659,14,"(19.076535, 72.862218499999997)",6,7,2,2018,19456
312,25,19.0764687,72.8621539,2018-02-18 13:41:46.007,1303,4,"(19.0764687, 72.862153899999996)",6,7,2,2018,57221
313,23,19.0776507,72.8631012,2018-02-19 05:42:11.075,215,156,"(19.0776507, 72.863101200000003)",0,8,2,2018,465
314,37,19.0766888,72.8623076,2018-02-19 06:02:38.791,762,146,"(19.076688799999999, 72.862307599999994)",0,8,2,2018,27994
315,30,19.0766743,72.8622412,2018-02-19 15:19:49.485,5332,0,"(19.076674300000001, 72.8622412)",0,8,2,2018,11651
316,43,19.0767407,72.8622871,2018-02-19 18:57:13.829,1355,8,"(19.076740699999998, 72.862287100000003)",0,8,2,2018,2871
317,28,19.0766743,72.8622412,2018-02-19 23:55:25.473,15011,0,"(19.076674300000001, 72.8622412)",0,8,2,2018,5788
318,29,19.0766795,72.8623723,2018-02-20 02:09:17.756,619,335,"(19.076679500000001, 72.862372300000004)",1,8,2,2018,6751
319,24,19.1071902,72.837273,2018-02-20 04:41:58.751,804,528,"(19.107190200000002, 72.837272999999996)",1,8,2,2018,1431
320,48,19.1072159,72.8373374,2018-02-20 06:19:08.064,2714,14,"(19.1072159, 72.837337399999996)",1,8,2,2018,4745
321,26,19.1073127,72.8373677,2018-02-20 08:54:11.776,1984,13,"(19.107312700000001, 72.837367700000001)",1,8,2,2018,12525
322,25,19.0767052,72.862304,2018-02-20 12:56:35.187,542,762,"(19.076705199999999, 72.862303999999995)",1,8,2,2018,10759
323,23,19.0766717,72.8622418,2018-02-20 16:52:20.308,1766,0,"(19.076671699999999, 72.862241800000007)",1,8,2,2018,36574
324,28,19.0765083,72.862104,2018-02-21 04:01:37.205,3470,2,"(19.0765083, 72.862104000000002)",2,8,2,2018,730
325,7,19.1071206,72.83688,2018-02-21 05:00:33.557,124,401,"(19.107120599999998, 72.836879999999994)",2,8,2,2018,2450
326,45,19.1072078,72.8372267,2018-02-21 06:13:52.463,1942,0,"(19.107207800000001, 72.837226700000002)",2,8,2,2018,9220
327,20,19.1072372,72.837146,2018-02-21 09:34:34.445,150,357,"(19.1072372, 72.837146000000004)",2,8,2,2018,8484
328,36,19.1080762,72.8369977,2018-02-21 11:56:33.294,15,99,"(19.108076199999999, 72.836997699999998)",2,8,2,2018,302
329,23,19.1072031,72.8372568,2018-02-21 12:01:38.129,1,100,"(19.1072031, 72.837256800000006)",2,8,2,2018,327
330,20,19.076425,72.8624842,2018-02-21 12:33:47.000,122,379,"(19.076425, 72.862484199999997)",2,8,2,2018,1281
331,24,19.0766837,72.8622566,2018-02-21 14:33:52.486,5920,2,"(19.0766837, 72.862256599999995)",2,8,2,2018,42175
332,33,19.0766599,72.8617921,2018-02-22 02:19:58.000,47,54,"(19.076659899999999, 72.861792100000002)",3,8,2,2018,2516
333,15,19.0766284,72.8622062,2018-02-22 03:39:04.362,2158,0,"(19.076628400000001, 72.862206200000003)",3,8,2,2018,2232
334,48,19.1072159,72.8373374,2018-02-22 04:51:30.300,645,504,"(19.1072159, 72.837337399999996)",3,8,2,2018,398
335,27,19.107246,72.8373462,2018-02-22 06:01:16.027,3786,13,"(19.107246, 72.837346199999999)",3,8,2,2018,12357
336,20,19.1072078,72.8372267,2018-02-22 10:20:16.477,3125,0,"(19.107207800000001, 72.837226700000002)",3,8,2,2018,5609
337,27,19.0762413,72.8619189,2018-02-22 12:25:49.664,395,1576,"(19.0762413, 72.861918900000006)",3,8,2,2018,4466
338,24,19.0781368,72.8590563,2018-02-22 14:15:42.507,63,53,"(19.078136799999999, 72.859056300000006)",3,8,2,2018,304
339,50,19.0767488,72.8622723,2018-02-22 16:35:04.080,8055,339,"(19.076748800000001, 72.862272300000001)",3,8,2,2018,6987
340,23,19.0766718,72.8622418,2018-02-22 23:17:06.819,5547,0,"(19.0766718, 72.862241800000007)",3,8,2,2018,7742
341,33,19.1071293,72.8367905,2018-02-23 01:44:20.000,141,594,"(19.1071293, 72.836790500000006)",4,8,2,2018,5922
342,34,19.1896291,72.8556155,2018-02-23 03:35:43.838,739,9316,"(19.189629100000001, 72.855615499999999)",4,8,2,2018,377
343,48,19.1072078,72.8372267,2018-02-23 04:03:01.572,1256,9326,"(19.107207800000001, 72.837226700000002)",4,8,2,2018,1374
344,20,19.1072159,72.8373374,2018-02-23 04:30:20.358,141,80,"(19.1072159, 72.837337399999996)",4,8,2,2018,780
345,28,19.1072189,72.8371353,2018-02-23 07:06:12.552,251,70,"(19.107218899999999, 72.8371353)",4,8,2,2018,4653
346,31,19.1072078,72.8372267,2018-02-23 09:43:51.162,4796,0,"(19.107207800000001, 72.837226700000002)",4,8,2,2018,2146
347,32,19.1070939,72.8371546,2018-02-23 10:42:14.214,1351,16,"(19.107093899999999, 72.837154600000005)",4,8,2,2018,2493
348,47,19.1072372,72.837146,2018-02-23 11:54:22.215,1826,0,"(19.1072372, 72.837146000000004)",4,8,2,2018,2234
349,34,19.0767422,72.8622606,2018-02-23 14:23:12.530,1757,6,"(19.076742200000002, 72.862260599999999)",4,8,2,2018,5861
350,25,19.0766717,72.8622418,2018-02-23 19:27:46.083,12390,0,"(19.076671699999999, 72.862241800000007)",4,8,2,2018,3988
351,28,19.076702,72.8622589,2018-02-23 21:33:43.836,1361,1,"(19.076702000000001, 72.8622589)",4,8,2,2018,762
352,35,19.0766743,72.8622412,2018-02-23 22:15:41.140,1753,0,"(19.076674300000001, 72.8622412)",4,8,2,2018,2365
353,28,19.0766895,72.8622548,2018-02-23 23:15:12.036,1203,3,"(19.076689500000001, 72.862254800000002)",4,8,2,2018,4932
354,26,19.0766828,72.8622719,2018-02-24 01:04:25.238,1609,0,"(19.0766828, 72.862271899999996)",5,8,2,2018,7813
355,31,19.1072457,72.8369288,2018-02-24 03:32:31.130,292,1545,"(19.1072457, 72.836928799999995)",5,8,2,2018,5686
356,42,19.1072159,72.8373374,2018-02-24 05:27:51.455,1220,12,"(19.1072159, 72.837337399999996)",5,8,2,2018,3482
357,44,19.1072078,72.8372267,2018-02-24 07:05:45.029,2378,12,"(19.107207800000001, 72.837226700000002)",5,8,2,2018,1651
358,39,19.1072078,72.8372267,2018-02-24 07:56:43.532,1404,0,"(19.107207800000001, 72.837226700000002)",5,8,2,2018,12809
359,47,19.1072078,72.8372267,2018-02-24 12:15:25.210,2688,0,"(19.107207800000001, 72.837226700000002)",5,8,2,2018,866
360,33,19.0766082,72.8622806,2018-02-24 12:51:48.285,445,1615,"(19.076608199999999, 72.862280600000005)",5,8,2,2018,4023
361,17,19.0766743,72.8622412,2018-02-24 14:56:07.650,3423,0,"(19.076674300000001, 72.8622412)",5,8,2,2018,11029
362,16,19.0766743,72.8622412,2018-02-24 18:32:59.801,1945,0,"(19.076674300000001, 72.8622412)",5,8,2,2018,30453
363,6,19.1070541,72.8369308,2018-02-25 03:22:48.000,120,446,"(19.107054099999999, 72.836930800000005)",6,8,2,2018,4071
364,16,19.1072078,72.8372267,2018-02-25 04:51:27.854,1236,0,"(19.107207800000001, 72.837226700000002)",6,8,2,2018,8163
365,44,19.1072078,72.8372267,2018-02-25 07:34:19.383,1589,0,"(19.107207800000001, 72.837226700000002)",6,8,2,2018,2144
366,29,19.0767186,72.8622658,2018-02-25 08:39:31.971,407,134,"(19.0767186, 72.862265800000003)",6,8,2,2018,9114
367,32,19.0767087,72.8623132,2018-02-25 11:56:55.686,2700,8,"(19.076708700000001, 72.862313200000003)",6,8,2,2018,4807
368,35,19.0766743,72.8622412,2018-02-25 13:42:57.584,1539,0,"(19.076674300000001, 72.8622412)",6,8,2,2018,2378
369,28,19.0766896,72.8622548,2018-02-25 17:08:40.551,9623,2,"(19.076689600000002, 72.862254800000002)",6,8,2,2018,11377
370,32,19.0767669,72.8622282,2018-02-25 21:10:26.617,3088,1,"(19.076766899999999, 72.862228200000004)",6,8,2,2018,527
371,27,19.0766717,72.8622419,2018-02-25 22:57:21.987,5886,0,"(19.076671699999999, 72.862241900000001)",6,8,2,2018,8940
372,38,19.0738157,72.8641876,2018-02-26 01:33:08.894,120,74,"(19.073815700000001, 72.864187599999994)",0,9,2,2018,689
373,39,19.0766621,72.8623677,2018-02-26 02:09:24.059,414,123,"(19.0766621, 72.862367699999993)",0,9,2,2018,24993
374,27,19.0760846,72.864825,2018-02-26 09:13:49.857,132,115,"(19.076084600000002, 72.864824999999996)",0,9,2,2018,348
375,29,19.0761078,72.8627835,2018-02-26 09:27:51.874,120,108,"(19.076107799999999, 72.862783500000006)",0,9,2,2018,3245
376,44,19.0766743,72.8622412,2018-02-26 10:46:00.565,1431,3,"(19.076674300000001, 72.8622412)",0,9,2,2018,7560
377,26,19.0766715,72.862242,2018-02-26 16:35:49.244,13401,0,"(19.0766715, 72.862241999999995)",0,9,2,2018,6331
378,26,19.0766715,72.8622419,2018-02-26 19:46:51.782,2137,37,"(19.0766715, 72.862241900000001)",0,9,2,2018,29666
379,13,19.107007,72.8369663,2018-02-27 04:25:53.000,122,457,"(19.107006999999999, 72.8369663)",1,9,2,2018,12567
380,16,19.1077153,72.83742,2018-02-27 07:59:35.905,212,60,"(19.107715299999999, 72.837419999999995)",1,9,2,2018,3682
381,47,19.1072159,72.8373374,2018-02-27 09:15:52.660,882,56,"(19.1072159, 72.837337399999996)",1,9,2,2018,7061
382,11,19.0765241,72.8621673,2018-02-27 11:36:27.598,123,168,"(19.0765241, 72.862167299999996)",1,9,2,2018,2028
383,29,19.0767665,72.8622648,2018-02-27 12:40:56.919,1836,1,"(19.076766500000002, 72.862264800000005)",1,9,2,2018,2608
384,10,19.0806865,72.8540999,2018-02-27 13:44:25.572,119,83,"(19.080686499999999, 72.854099899999994)",1,9,2,2018,325
385,29,19.0775459,72.8630986,2018-02-27 13:56:09.557,377,1014,"(19.077545900000001, 72.863098600000001)",1,9,2,2018,468
386,45,19.0767167,72.8623933,2018-02-27 14:41:17.000,122,307,"(19.076716699999999, 72.862393299999994)",1,9,2,2018,4793
387,39,19.0766743,72.8622412,2018-02-27 16:36:53.970,2126,0,"(19.076674300000001, 72.8622412)",1,9,2,2018,2096
388,25,19.0766718,72.8622418,2018-02-27 17:32:04.401,1207,0,"(19.0766718, 72.862241800000007)",1,9,2,2018,36125
389,29,19.1072619,72.836987,2018-02-28 04:12:40.291,270,375,"(19.107261900000001, 72.836986999999993)",2,9,2,2018,12280
390,28,19.0987358,72.8480968,2018-02-28 08:05:54.541,832,334,"(19.0987358, 72.848096799999993)",2,9,2,2018,597
391,39,19.1072078,72.8372267,2018-02-28 08:45:48.903,281,88,"(19.107207800000001, 72.837226700000002)",2,9,2,2018,6752
392,16,19.0766743,72.8622412,2018-02-28 14:15:49.060,8797,2720,"(19.076674300000001, 72.8622412)",2,9,2,2018,35605
393,50,19.0767575,72.8622628,2018-03-01 00:53:24.106,2546,10,"(19.076757499999999, 72.862262799999996)",3,9,3,2018,995
394,34,19.0766474,72.862387,2018-03-01 01:52:42.879,123,117,"(19.076647399999999, 72.862386999999998)",3,9,3,2018,6501
395,29,19.0766743,72.8622412,2018-03-01 04:09:06.655,1668,3,"(19.076674300000001, 72.8622412)",3,9,3,2018,394
396,27,19.1072141,72.8372144,2018-03-01 05:14:23.192,1309,64,"(19.1072141, 72.837214399999993)",3,9,3,2018,4754
397,29,19.1072078,72.8372267,2018-03-01 07:14:52.030,2461,0,"(19.107207800000001, 72.837226700000002)",3,9,3,2018,2298
398,27,19.1072096,72.8372081,2018-03-01 07:58:17.735,263,78,"(19.107209600000001, 72.837208099999998)",3,9,3,2018,7367
399,47,19.1072078,72.8372267,2018-03-01 10:25:40.203,1441,0,"(19.107207800000001, 72.837226700000002)",3,9,3,2018,4224
400,28,19.080684,72.8462752,2018-03-01 11:52:00.453,361,1003,"(19.080684000000002, 72.846275199999994)",3,9,3,2018,853
401,32,19.0766814,72.8622511,2018-03-01 13:42:30.547,4382,468,"(19.076681399999998, 72.862251099999995)",3,9,3,2018,1156
402,50,19.0767506,72.8622729,2018-03-01 14:25:36.728,1425,4,"(19.0767506, 72.862272899999994)",3,9,3,2018,1436
403,39,19.0766743,72.8622412,2018-03-01 16:59:19.766,7785,7,"(19.076674300000001, 72.8622412)",3,9,3,2018,4103
404,16,19.076671,72.862243,2018-03-02 01:09:21.702,25284,0,"(19.076671000000001, 72.862243000000007)",4,9,3,2018,5317
405,47,19.0766743,72.8622412,2018-03-02 03:01:42.940,1401,7,"(19.076674300000001, 72.8622412)",4,9,3,2018,11346
406,33,19.0767458,72.862298,2018-03-02 07:36:28.036,5101,3,"(19.076745800000001, 72.862297999999996)",4,9,3,2018,5505
407,27,19.0766695,72.8622413,2018-03-02 09:29:46.303,1283,8,"(19.076669500000001, 72.862241299999994)",4,9,3,2018,4475
408,30,19.0788412,72.8589484,2018-03-02 10:52:42.468,130,117,"(19.078841199999999, 72.858948400000003)",4,9,3,2018,361
409,32,19.0767104,72.8623023,2018-03-02 11:06:50.895,122,143,"(19.0767104, 72.862302299999996)",4,9,3,2018,5000
410,45,19.0766747,72.8621419,2018-03-02 13:27:43.054,1815,22,"(19.076674700000002, 72.862141899999997)",4,9,3,2018,19923
411,16,19.1190337,72.8876627,2018-03-02 19:34:03.977,893,279,"(19.119033699999999, 72.887662700000007)",4,9,3,2018,1703
412,16,19.1190337,72.8876627,2018-03-03 00:27:47.516,15911,0,"(19.119033699999999, 72.887662700000007)",5,9,3,2018,1762
413,20,19.1069536,72.8369648,2018-03-03 01:18:44.000,105,655,"(19.106953600000001, 72.836964800000004)",5,9,3,2018,3208
414,24,19.1072017,72.8372537,2018-03-03 02:16:43.709,182,67,"(19.107201700000001, 72.837253700000005)",5,9,3,2018,7136
415,35,19.1072111,72.8372285,2018-03-03 04:38:30.648,1350,0,"(19.107211100000001, 72.837228499999995)",5,9,3,2018,12581
416,28,19.1190337,72.8876627,2018-03-03 08:49:19.340,124,82,"(19.119033699999999, 72.887662700000007)",5,9,3,2018,24630
417,27,19.0766632,72.8622656,2018-03-03 16:16:38.574,344,381,"(19.076663199999999, 72.862265600000001)",5,9,3,2018,849
418,26,19.0766714,72.862242,2018-03-03 18:51:34.078,1774,0,"(19.076671399999999, 72.862241999999995)",5,9,3,2018,41228
