index,accuracy,heading,latitude,longitude,timestamp,velocity,tdiff,geodist,location,visit_time
44624,24,,19.10328,72.8863008,2017-03-18 15:22:11.665,,2769,2327,"(19.10328, 72.8863008)",4553
44652,12,0.0,19.0764478,72.9105055,2017-03-18 17:11:50.000,0.0,122,156,"(19.0764478, 72.9105055)",4911
44690,23,,19.0763964,72.9105741,2017-03-18 19:04:41.986,,1846,0,"(19.0763964, 72.9105741)",1838
44714,26,,19.0763065,72.9105741,2017-03-19 00:36:26.520,,4143,16,"(19.0763065, 72.9105741)",2231
44792,20,,19.1075203,72.8370386,2017-03-19 03:34:39.868,,4239,49,"(19.1075203, 72.8370386)",1209
44810,50,,19.1071463,72.8373776,2017-03-19 03:56:34.653,,98,54,"(19.1071463, 72.8373776)",834
44817,50,,19.1057058,72.8368699,2017-03-19 04:16:59.672,,56,168,"(19.1057058, 72.8368699)",1259
44864,50,,19.107264,72.8367314,2017-03-19 05:47:01.099,,45,98,"(19.107264, 72.8367314)",1489
44872,50,,19.107264,72.8367314,2017-03-19 06:26:47.310,,488,98,"(19.107264, 72.8367314)",842
44893,24,,19.107192,72.8369161,2017-03-19 07:36:56.801,,128,62,"(19.107192, 72.8369161)",615
44909,50,,19.107264,72.8367314,2017-03-19 08:12:52.900,,97,173,"(19.107264, 72.8367314)",2415
44936,50,,19.1071759,72.8358083,2017-03-19 09:46:15.047,,142,129,"(19.1071759, 72.8358083)",1574
44953,25,,19.1067429,72.8369161,2017-03-19 10:33:10.693,,129,112,"(19.1067429, 72.8369161)",1001
44969,29,,19.1072184,72.837193,2017-03-19 11:16:59.238,,362,129,"(19.1072184, 72.837193)",3706
44985,33,,19.1067429,72.8369161,2017-03-19 12:49:41.569,,1455,0,"(19.1067429, 72.8369161)",2121
45010,28,,19.1069314,72.8370084,2017-03-19 13:31:19.226,,78,136,"(19.1069314, 72.8370084)",3160
45087,39,184.0,19.0766287,72.9107401,2017-03-19 17:12:07.563,0.0,579,1168,"(19.0766287, 72.9107401)",3372
45112,25,,19.0763065,72.9105741,2017-03-19 19:10:49.494,,3739,10,"(19.0763065, 72.9105741)",5548
45131,26,,19.0763153,72.9106664,2017-03-19 21:41:23.990,,3478,0,"(19.0763153, 72.9106664)",4535
45148,29,,19.0764194,72.9103432,2017-03-19 23:53:24.849,,3377,0,"(19.0764194, 72.9103432)",1607
45185,50,,19.1071759,72.8358083,2017-03-20 01:53:08.290,,60,135,"(19.1071759, 72.8358083)",1874
45195,50,,19.1071463,72.8373776,2017-03-20 05:21:57.720,,10651,165,"(19.1071463, 72.8373776)",4273
45222,41,179.0,19.0765688,72.910415,2017-03-20 08:48:11.000,3.0,574,1175,"(19.0765688, 72.910415)",7263
45272,23,,19.0763964,72.9105741,2017-03-20 11:28:37.821,,2343,0,"(19.0763964, 72.9105741)",27932
45461,50,,19.1069755,72.83747,2017-03-21 04:09:09.390,,5296,2470,"(19.1069755, 72.83747)",5717
45492,24,,19.1073259,72.8373776,2017-03-21 06:09:29.314,,1485,0,"(19.1073259, 72.8373776)",1360
45501,50,,19.1070564,72.8373776,2017-03-21 06:46:59.695,,885,55,"(19.1070564, 72.8373776)",1374
45518,24,,19.1070564,72.8373776,2017-03-21 07:50:46.300,,2444,0,"(19.1070564, 72.8373776)",2647
45536,33,357.0,19.1112282,72.8662502,2017-03-21 09:25:58.404,0.0,489,173,"(19.1112282, 72.8662502)",2510
45555,13,,19.0763964,72.9105741,2017-03-21 11:08:48.715,,2287,1180,"(19.0763964, 72.9105741)",17634
45706,25,,19.0762978,72.9104818,2017-03-21 16:30:21.937,,1605,0,"(19.0762978, 72.9104818)",1419
45722,14,139.0,19.0763139,72.9106676,2017-03-21 18:56:42.770,,2501,2,"(19.0763139, 72.9106676)",3852
45743,25,,19.0762572,72.9105279,2017-03-21 22:55:06.619,,2351,0,"(19.0762572, 72.9105279)",613
45750,25,,19.0764774,72.9104818,2017-03-22 00:29:16.077,,5034,0,"(19.0764774, 72.9104818)",4102
45771,26,,19.0763153,72.9106664,2017-03-22 02:21:50.155,,2640,10,"(19.0763153, 72.9106664)",4468
45845,25,,19.1069666,72.8373776,2017-03-22 05:11:41.664,,60,85,"(19.1069666, 72.8373776)",1010
45859,25,,19.107016,72.8374238,2017-03-22 05:42:47.071,,388,80,"(19.107016, 72.8374238)",1344
45867,50,,19.1071759,72.8358083,2017-03-22 06:05:45.322,,30,176,"(19.1071759, 72.8358083)",2445
45879,24,,19.1071463,72.8373776,2017-03-22 08:57:02.596,,7826,165,"(19.1071463, 72.8373776)",5577
45938,19,,19.0763709,72.9105483,2017-03-22 13:37:41.233,,2032,722,"(19.0763709, 72.9105483)",23080
46068,26,,19.0763153,72.9106664,2017-03-22 23:02:47.448,,7219,0,"(19.0763153, 72.9106664)",731
46075,26,,19.0763153,72.9106664,2017-03-23 00:39:38.178,,5076,0,"(19.0763153, 72.9106664)",14242
46180,20,,19.1072044,72.8358066,2017-03-23 06:09:10.682,,15,71,"(19.1072044, 72.8358066)",4353
46220,32,,19.1072044,72.8358066,2017-03-23 08:21:24.897,,122,59,"(19.1072044, 72.8358066)",3220
46236,50,,19.1071759,72.8358083,2017-03-23 10:37:56.151,,4553,1780,"(19.1071759, 72.8358083)",3391
46255,24,,19.1073892,72.8371006,2017-03-23 11:35:29.576,,55,138,"(19.1073892, 72.8371006)",1173
46264,24,,19.0768367,72.9104818,2017-03-23 12:50:14.344,,1466,5254,"(19.0768367, 72.9104818)",4598
46331,20,306.0,19.0757185,72.9098524,2017-03-23 14:07:36.000,1.0,16,55,"(19.0757185, 72.9098524)",1446
46359,24,,19.0763065,72.9105741,2017-03-23 14:34:01.127,,133,74,"(19.0763065, 72.9105741)",14173
46462,23,277.0,19.076397,72.9105684,2017-03-24 03:59:11.463,,34099,14,"(19.076397, 72.9105684)",5645
46506,24,88.0,19.0764514,72.9108965,2017-03-24 06:27:29.000,0.0,134,627,"(19.0764514, 72.9108965)",2378
46550,19,0.0,19.1283812,72.918847,2017-03-24 08:20:55.000,0.0,127,356,"(19.1283812, 72.918847)",823
46559,23,,19.1309677,72.9186031,2017-03-24 08:57:46.882,,1053,360,"(19.1309677, 72.9186031)",1367
46581,20,,19.0763709,72.9105483,2017-03-24 10:01:12.400,,649,2097,"(19.0763709, 72.9105483)",29589
46813,24,,19.0763964,72.9105741,2017-03-24 19:33:50.258,,131,155,"(19.0763964, 72.9105741)",7718
46869,25,,19.0762978,72.9104818,2017-03-25 01:34:48.986,,3178,0,"(19.0762978, 72.9104818)",3387
46939,24,,18.462844,73.9190353,2017-03-25 07:34:21.843,,1222,396,"(18.462844, 73.9190353)",1662
46973,39,,18.4627302,73.9187597,2017-03-25 08:14:45.316,,94,91,"(18.4627302, 73.9187597)",4944
47049,24,,18.462934,73.9190353,2017-03-25 09:42:00.455,,39,73,"(18.462934, 73.9190353)",2503
47075,27,,18.4629261,73.9189434,2017-03-25 10:27:25.493,,212,52,"(18.4629261, 73.9189434)",618
47080,50,,18.4628281,73.9188516,2017-03-25 10:42:46.849,,301,58,"(18.4628281, 73.9188516)",1395
47100,23,,18.4627951,73.9189894,2017-03-25 12:30:22.890,,1724,0,"(18.4627951, 73.9189894)",5168
47132,44,,18.4625501,73.9187597,2017-03-25 14:01:52.792,,308,57,"(18.4625501, 73.9187597)",21036
47291,24,,18.462844,73.9190353,2017-03-26 01:28:31.108,,8970,0,"(18.462844, 73.9190353)",3816
47319,26,,18.462672,73.9191271,2017-03-26 03:12:18.529,,2397,0,"(18.462672, 73.9191271)",2597
47367,28,352.0,18.4630883,73.9179406,2017-03-26 04:18:05.058,0.0,61,60,"(18.4630883, 73.9179406)",1049
47380,31,286.0,18.4630188,73.9179792,2017-03-26 04:44:54.319,2.0,300,73,"(18.4630188, 73.9179792)",627
47388,24,,19.0763153,72.9106664,2017-03-26 13:38:23.302,,417,113,"(19.0763153, 72.9106664)",20273
47603,25,,19.0763065,72.9105741,2017-03-26 21:00:24.633,,2330,0,"(19.0763065, 72.9105741)",2909
47618,25,,19.0763065,72.9105741,2017-03-27 04:25:36.179,,23794,10,"(19.0763065, 72.9105741)",8117
47712,24,,19.0763964,72.9105741,2017-03-27 08:11:03.682,,1851,20,"(19.0763964, 72.9105741)",11293
47819,25,,19.0762978,72.9104818,2017-03-27 11:44:42.293,,1493,13,"(19.0762978, 72.9104818)",6520
47846,25,,19.0762572,72.9105279,2017-03-27 13:55:39.119,,1328,0,"(19.0762572, 72.9105279)",1675
47864,24,,19.0762255,72.9106664,2017-03-27 14:44:02.005,,1160,63,"(19.0762255, 72.9106664)",6360
47915,25,,19.0762978,72.9104818,2017-03-27 17:28:10.744,,1250,0,"(19.0762978, 72.9104818)",1262
47923,25,,19.0762572,72.9105279,2017-03-27 18:43:47.952,,3272,7,"(19.0762572, 72.9105279)",3767
47951,20,,19.0765763,72.9104657,2017-03-28 00:25:08.844,0.0,2002,0,"(19.0765763, 72.9104657)",1616
47967,18,,19.0762572,72.9105279,2017-03-28 04:35:16.639,,2782,14,"(19.0762572, 72.9105279)",22819
48125,25,,19.0764194,72.9103432,2017-03-28 11:21:48.019,,1521,22,"(19.0764194, 72.9103432)",767
48129,25,,19.0762978,72.9104818,2017-03-28 12:17:55.337,,2598,7,"(19.0762978, 72.9104818)",2676
48148,27,,19.0762079,72.9104818,2017-03-28 13:24:21.992,,1304,4,"(19.0762079, 72.9104818)",1774
48156,24,,19.0762978,72.9104818,2017-03-28 15:28:58.678,,3403,0,"(19.0762978, 72.9104818)",6554
48200,44,0.0,19.0762996,72.9104822,2017-03-28 17:59:47.000,0.0,2477,0,"(19.0762996, 72.9104822)",2819
48219,24,,19.0762978,72.9104818,2017-03-28 19:08:03.480,,1272,0,"(19.0762978, 72.9104818)",2483
48232,17,,19.0762542,72.9104818,2017-03-28 21:33:23.384,,4451,5,"(19.0762542, 72.9104818)",4069
48251,27,,19.0762079,72.9104818,2017-03-29 00:18:38.116,,2461,0,"(19.0762079, 72.9104818)",3907
48264,27,,19.0762079,72.9104818,2017-03-29 02:02:37.431,,2326,0,"(19.0762079, 72.9104818)",6778
48289,26,,19.0764194,72.9103432,2017-03-29 04:16:13.994,,1228,26,"(19.0764194, 72.9103432)",10406
48370,27,,19.0764194,72.9103432,2017-03-29 07:31:31.564,,1282,12,"(19.0764194, 72.9103432)",12395
48436,25,,19.0762572,72.9105279,2017-03-29 12:15:39.785,,1632,7,"(19.0762572, 72.9105279)",7059
48474,27,,19.0757534,72.9108971,2017-03-29 14:15:57.667,,141,86,"(19.0757534, 72.9108971)",7639
48539,26,,19.0764194,72.9103432,2017-03-29 17:13:32.417,,2989,22,"(19.0764194, 72.9103432)",11481
48600,27,,19.0762167,72.9105741,2017-03-29 23:14:49.727,,6630,0,"(19.0762167, 72.9105741)",629
48603,27,,19.0762167,72.9105741,2017-03-30 01:02:23.774,,5824,0,"(19.0762167, 72.9105741)",8143
48666,37,,19.1070564,72.8373776,2017-03-30 04:41:37.393,,1815,498,"(19.1070564, 72.8373776)",2521
48691,32,,19.1071829,72.8366507,2017-03-30 08:48:42.260,,1850,78,"(19.1071829, 72.8366507)",1514
48715,24,,19.0769441,72.9106664,2017-03-30 10:54:54.743,,1536,1690,"(19.0769441, 72.9106664)",1098
48728,24,,19.0762255,72.9106664,2017-03-30 11:22:39.829,,561,89,"(19.0762255, 72.9106664)",17900
48886,27,,19.076135,72.9106654,2017-03-31 03:15:12.640,,39195,30,"(19.076135, 72.9106654)",4175
49198,24,,19.1069755,72.83747,2017-03-31 08:13:23.508,,2081,7,"(19.1069755, 72.83747)",2666
49281,50,,19.1071374,72.8372853,2017-03-31 10:25:44.879,,5248,20,"(19.1071374, 72.8372853)",4785
49497,47,75.0,19.1118014,72.8659629,2017-03-31 12:09:11.000,6.0,70,488,"(19.1118014, 72.8659629)",1276
49589,13,225.0,19.0765704,72.9106063,2017-03-31 13:01:41.000,2.0,21,102,"(19.0765704, 72.9106063)",5546
49709,25,,19.0764685,72.9103894,2017-03-31 15:00:34.341,,1557,21,"(19.0764685, 72.9103894)",1647
49726,34,,19.0763709,72.9105483,2017-03-31 16:35:52.122,,4062,17,"(19.0763709, 72.9105483)",2247
49767,27,,19.0762572,72.9105279,2017-03-31 17:45:00.102,,1894,13,"(19.0762572, 72.9105279)",4386
49934,27,,19.0762572,72.9105279,2017-04-01 02:29:10.862,,13677,23,"(19.0762572, 72.9105279)",19209
50638,37,46.0,19.0762138,72.9102516,2017-04-01 09:20:11.000,5.0,20,125,"(19.0762138, 72.9102516)",4605
50818,25,,19.0762978,72.9104818,2017-04-01 12:10:11.403,,5558,20,"(19.0762978, 72.9104818)",26282
51598,24,,19.0763153,72.9106664,2017-04-01 23:54:25.131,,2420,34,"(19.0763153, 72.9106664)",3857
51650,17,,19.0763153,72.9106662,2017-04-02 03:45:43.607,,6399,0,"(19.0763153, 72.9106662)",13594
52060,50,271.0,18.9540875,72.8149796,2017-04-02 08:13:48.000,1.0,20,70,"(18.9540875, 72.8149796)",1178
52102,25,,18.9538585,72.8148974,2017-04-02 08:57:54.898,,1463,13,"(18.9538585, 72.8148974)",3832
52257,29,276.0,18.9330241,72.8314878,2017-04-02 10:39:31.000,4.0,20,128,"(18.9330241, 72.8314878)",784
52309,8,0.0,19.0762468,72.9106022,2017-04-02 11:23:42.000,0.0,530,1517,"(19.0762468, 72.9106022)",19983
52926,26,,19.0763153,72.9106664,2017-04-02 17:49:08.514,,2941,16,"(19.0763153, 72.9106664)",7947
53088,29,,19.0762802,72.9102972,2017-04-03 00:09:48.151,,3,54,"(19.0762802, 72.9102972)",3652
53225,50,,19.1070773,72.8357159,2017-04-03 02:00:42.273,,1025,180,"(19.1070773, 72.8357159)",1145
53241,20,,19.1071061,72.8356855,2017-04-03 02:40:24.686,,1231,5,"(19.1071061, 72.8356855)",4305
53342,28,,19.107016,72.8374238,2017-04-03 03:53:08.000,,20,180,"(19.107016, 72.8374238)",1414
53391,5,240.0,19.1115442,72.8661512,2017-04-03 04:57:07.000,1.0,1301,1308,"(19.1115442, 72.8661512)",1314
53564,6,0.0,19.0710625,72.8232271,2017-04-03 06:11:10.000,0.0,289,627,"(19.0710625, 72.8232271)",2508
53678,6,67.0,19.1116122,72.8659894,2017-04-03 07:43:41.000,5.0,60,355,"(19.1116122, 72.8659894)",1579
53772,48,147.0,19.0766162,72.9106539,2017-04-03 08:31:39.000,2.0,20,54,"(19.0766162, 72.9106539)",5587
53936,25,,19.0763153,72.9106664,2017-04-03 12:49:01.382,,2106,35,"(19.0763153, 72.9106664)",3985
54040,28,,19.0761532,72.9108509,2017-04-03 14:02:00.215,,354,60,"(19.0761532, 72.9108509)",13728
54474,48,,19.0763322,72.9103915,2017-04-03 18:39:40.765,,2677,11,"(19.0763322, 72.9103915)",6694
54626,27,,19.0764051,72.9106664,2017-04-03 23:03:23.225,,6088,6,"(19.0764051, 72.9106664)",783
54641,24,,19.0763153,72.9106664,2017-04-04 03:01:14.755,,13481,0,"(19.0763153, 72.9106664)",5300
54705,27,,19.0762572,72.9105279,2017-04-04 04:53:51.649,,1430,0,"(19.0762572, 72.9105279)",5862
54965,29,,19.0761937,72.9108047,2017-04-04 06:33:57.509,,62,55,"(19.0761937, 72.9108047)",10572
55250,36,,19.076332,72.9103914,2017-04-04 11:13:44.170,,6119,30,"(19.076332, 72.9103914)",2399
55347,48,,19.076332,72.9103913,2017-04-04 12:53:03.550,,1423,0,"(19.076332, 72.9103913)",1503
55361,25,,19.0762978,72.9104818,2017-04-04 13:49:02.980,,1852,10,"(19.0762978, 72.9104818)",5352
55468,29,,19.0761937,72.9108047,2017-04-04 15:19:05.542,,15,66,"(19.0761937, 72.9108047)",4568
55563,44,,19.076332,72.9103914,2017-04-04 16:56:15.024,,1231,23,"(19.076332, 72.9103914)",880
55580,25,,19.0762079,72.9104818,2017-04-04 17:36:53.504,,1550,17,"(19.0762079, 72.9104818)",6522
55730,24,,19.0763153,72.9106664,2017-04-05 01:04:22.158,,8960,10,"(19.0763153, 72.9106664)",3666
55934,32,,19.1068314,72.8368755,2017-04-05 05:19:22.731,,20,125,"(19.1068314, 72.8368755)",923
56003,50,,19.1068326,72.8369161,2017-04-05 05:57:00.525,,21,129,"(19.1068326, 72.8369161)",664
56055,7,290.0,19.1071962,72.8368873,2017-04-05 06:46:24.000,2.0,192,123,"(19.1071962, 72.8368873)",797
56081,48,,19.1071061,72.8356855,2017-04-05 07:12:05.873,,639,141,"(19.1071061, 72.8356855)",1037
56107,25,,19.1071463,72.8373776,2017-04-05 08:28:23.090,,536,175,"(19.1071463, 72.8373776)",1732
56380,41,92.0,19.1116029,72.8662151,2017-04-05 13:00:15.000,1.0,19,58,"(19.1116029, 72.8662151)",1662
56478,31,118.0,19.0764939,72.9104499,2017-04-05 13:54:09.000,0.0,21,52,"(19.0764939, 72.9104499)",8062
56697,30,,19.0762341,72.9107586,2017-04-05 16:09:29.043,,4,51,"(19.0762341, 72.9107586)",14007
57045,29,,19.0762079,72.9104818,2017-04-05 23:03:49.667,,7111,25,"(19.0762079, 72.9104818)",602
57061,29,,19.0761937,72.9108047,2017-04-06 02:30:23.012,,40,55,"(19.0761937, 72.9108047)",10776
57276,46,0.0,19.0763694,72.9102945,2017-04-06 06:03:42.000,0.0,1957,57,"(19.0763694, 72.9102945)",6492
57377,36,,19.0763409,72.9104127,2017-04-06 09:12:04.229,,1220,13,"(19.0763409, 72.9104127)",1526
57390,28,,19.0762397,72.9103432,2017-04-06 09:59:01.175,,1286,16,"(19.0762397, 72.9103432)",6754
57561,27,,19.0764051,72.9106664,2017-04-06 12:53:29.941,,3663,10,"(19.0764051, 72.9106664)",6301
57736,25,,19.0762341,72.9107586,2017-04-06 14:45:12.849,,345,60,"(19.0762341, 72.9107586)",8462
57947,48,,19.0763409,72.9104127,2017-04-06 17:37:15.960,,1805,9,"(19.0763409, 72.9104127)",2576
58097,24,,19.0762978,72.9104818,2017-04-07 03:27:24.040,,2201,0,"(19.0762978, 72.9104818)",9848
58424,28,,19.0761937,72.9108047,2017-04-07 06:33:29.072,,1233,42,"(19.0761937, 72.9108047)",15846
58854,26,,19.0763153,72.9106664,2017-04-07 11:35:05.383,,2120,27,"(19.0763153, 72.9106664)",676
58929,24,,19.086682,72.8902696,2017-04-07 13:19:02.954,,77,78,"(19.086682, 72.8902696)",1930
59005,24,,19.0862808,72.8888851,2017-04-07 13:55:33.671,,103,55,"(19.0862808, 72.8888851)",734
59093,6,0.0,19.0763385,72.9106453,2017-04-07 14:32:30.000,0.0,40,76,"(19.0763385, 72.9106453)",5848
59249,26,,19.076243,72.9108509,2017-04-07 16:33:29.337,,1350,7,"(19.076243, 72.9108509)",3191
59356,50,,19.0763788,72.9103894,2017-04-07 19:33:29.673,,3848,10,"(19.0763788, 72.9103894)",6255
59499,24,,19.0763153,72.9106664,2017-04-08 00:00:55.223,,6133,3,"(19.0763153, 72.9106664)",604
59511,24,,19.0763153,72.9106664,2017-04-08 01:00:26.679,,2962,0,"(19.0763153, 72.9106664)",16178
59784,24,,19.0761532,72.9108509,2017-04-08 05:32:09.822,,2,67,"(19.0761532, 72.9108509)",13546
60115,31,,19.0764599,72.9102972,2017-04-08 09:22:21.409,,155,61,"(19.0764599, 72.9102972)",16286
60461,28,,19.07637,72.9102972,2017-04-08 13:56:49.657,,81,63,"(19.07637, 72.9102972)",23373
61144,25,,19.0762978,72.9104818,2017-04-09 02:55:14.255,,16368,43,"(19.0762978, 72.9104818)",659
61152,19,,19.0763623,72.9106659,2017-04-09 04:46:01.000,,5984,28,"(19.0763623, 72.9106659)",710
61243,24,,19.076289,72.9103894,2017-04-10 07:24:58.147,,913,1617,"(19.076289, 72.9103894)",4027
61266,50,,19.0764194,72.9103432,2017-04-10 11:09:34.552,,9440,20,"(19.0764194, 72.9103432)",1807
61279,34,,19.0763409,72.9104127,2017-04-10 12:01:36.301,,1308,0,"(19.0763409, 72.9104127)",2432
61307,26,,19.0762978,72.9104818,2017-04-10 13:31:15.211,,2931,9,"(19.0762978, 72.9104818)",23184
61761,24,,19.0762978,72.9104818,2017-04-11 00:18:49.079,,5145,10,"(19.0762978, 72.9104818)",3801
61821,17,325.0,19.0762676,72.910614,2017-04-11 01:43:45.884,,1268,22,"(19.0762676, 72.910614)",1901
61996,50,,19.1070773,72.8357159,2017-04-11 06:00:30.326,,57,107,"(19.1070773, 72.8357159)",1095
62021,30,,19.1069955,72.8374424,2017-04-11 06:19:32.497,,34,182,"(19.1069955, 72.8374424)",604
62108,14,127.0,19.0766981,72.9106389,2017-04-11 07:45:56.000,2.0,21,103,"(19.0766981, 72.9106389)",1625
62142,45,,19.0763411,72.9104127,2017-04-11 11:14:49.779,,2789,0,"(19.0763411, 72.9104127)",4711
62247,48,,19.0763409,72.9104127,2017-04-11 13:39:42.373,,1719,0,"(19.0763409, 72.9104127)",3140
62316,27,,19.0762255,72.9106664,2017-04-11 15:20:52.338,,2915,26,"(19.0762255, 72.9106664)",1537
62373,25,,19.0762573,72.910528,2017-04-11 16:24:49.000,,2286,16,"(19.0762573, 72.910528)",1291
62400,43,,19.0763409,72.9104127,2017-04-11 17:35:30.910,,2941,30,"(19.0763409, 72.9104127)",1169
62417,24,6.0,19.0763272,72.9106443,2017-04-11 18:24:45.863,,1784,24,"(19.0763272, 72.9106443)",3924
62480,24,,19.0764194,72.9103432,2017-04-11 19:37:37.695,,424,61,"(19.0764194, 72.9103432)",955
62504,37,,19.0761532,72.9108509,2017-04-11 19:53:54.868,,20,61,"(19.0761532, 72.9108509)",4959
62596,27,,19.0763153,72.9106664,2017-04-12 00:00:48.824,,6162,19,"(19.0763153, 72.9106664)",3862
62704,26,,19.0764194,72.9103432,2017-04-12 01:43:58.279,,2294,40,"(19.0764194, 72.9103432)",2580
62827,24,,19.1072994,72.8371006,2017-04-12 06:17:14.944,,271,148,"(19.1072994, 72.8371006)",9315
63063,32,,19.1072981,72.8370645,2017-04-12 09:44:29.753,,3031,54,"(19.1072981, 72.8370645)",2057
63145,27,0.0,19.1125095,72.8662795,2017-04-12 10:40:42.000,0.0,41,450,"(19.1125095, 72.8662795)",1044
63428,10,175.0,18.931728,72.8314647,2017-04-12 12:25:03.000,1.0,20,52,"(18.931728, 72.8314647)",627
63575,39,74.0,19.0536028,72.8821689,2017-04-12 14:46:13.000,3.0,19,105,"(19.0536028, 72.8821689)",688
63651,30,,19.0765037,72.9107586,2017-04-12 15:46:44.928,,1814,35,"(19.0765037, 72.9107586)",10574
63968,29,,19.0764599,72.9102972,2017-04-13 03:18:02.673,,6139,33,"(19.0764599, 72.9102972)",2779
64072,49,,19.1071743,72.8367314,2017-04-13 05:18:48.957,,1684,12,"(19.1071743, 72.8367314)",6400
64175,13,344.0,19.1254837,72.8223488,2017-04-13 07:28:45.000,3.0,21,98,"(19.1254837, 72.8223488)",756
64210,3,0.0,19.1215918,72.8234527,2017-04-13 07:44:24.000,0.0,21,67,"(19.1215918, 72.8234527)",633
64300,23,,19.1345067,72.8107889,2017-04-13 08:48:45.823,,1961,25,"(19.1345067, 72.8107889)",1440
64393,23,256.0,19.1262154,72.821156,2017-04-13 09:31:19.000,0.0,81,105,"(19.1262154, 72.821156)",846
64475,30,,19.0763153,72.9106664,2017-04-13 11:21:16.191,,89,1585,"(19.0763153, 72.9106664)",1698
64523,31,,19.0762255,72.9106664,2017-04-13 12:12:43.402,,689,1593,"(19.0762255, 72.9106664)",3047
64573,50,,19.0762978,72.9104818,2017-04-13 13:17:01.358,,724,1576,"(19.0762978, 72.9104818)",8958
64669,27,,19.0762255,72.9106664,2017-04-13 16:07:45.928,,1258,15,"(19.0762255, 72.9106664)",4717
64761,20,,19.088614,72.9029614,2017-04-13 17:33:03.351,,363,1593,"(19.088614, 72.9029614)",1206
64790,25,,19.0762978,72.9104818,2017-04-13 17:55:37.382,,140,1576,"(19.0762978, 72.9104818)",4399
64914,25,,19.0762978,72.9104818,2017-04-13 19:13:43.639,,19,51,"(19.0762978, 72.9104818)",3006
65062,12,,19.0763636,72.9104454,2017-04-14 02:55:52.200,0.0,2691,0,"(19.0763636, 72.9104454)",1539
65087,24,,19.0762186,72.910684,2017-04-14 04:18:38.198,,3416,11,"(19.0762186, 72.910684)",625
65092,30,,19.0762255,72.9106664,2017-04-14 05:04:06.813,,2101,10,"(19.0762255, 72.9106664)",1786
65398,7,31.0,20.36617,72.9221161,2017-04-14 08:21:59.000,2.0,20,101,"(20.36617, 72.9221161)",3873
65527,4,0.0,20.3653619,72.9234479,2017-04-14 09:29:50.000,0.0,21,71,"(20.3653619, 72.9234479)",1275
65590,50,,20.3655559,72.9233558,2017-04-14 10:08:21.567,,5,172,"(20.3655559, 72.9233558)",4317
65666,50,,20.3652107,72.9239556,2017-04-14 11:21:50.791,,60,86,"(20.3652107, 72.9239556)",4129
65769,50,,20.3655062,72.9233096,2017-04-14 12:32:45.571,,103,75,"(20.3655062, 72.9233096)",4400
66072,35,121.0,20.4592896,72.8528523,2017-04-14 14:39:42.000,1.0,20,109,"(20.4592896, 72.8528523)",1179
66128,3,0.0,20.4575494,72.8546593,2017-04-14 15:10:57.000,0.0,327,10495,"(20.4575494, 72.8546593)",1646
66202,8,0.0,20.4576224,72.8546814,2017-04-14 16:00:54.000,0.0,17,151631,"(20.4576224, 72.8546814)",6889
66528,12,232.0,20.3653376,72.9235394,2017-04-14 18:25:47.000,0.0,21,196,"(20.3653376, 72.9235394)",2296
66618,50,,20.3652107,72.9239556,2017-04-14 19:09:57.103,,4,141338,"(20.3652107, 72.9239556)",1448
66692,20,,19.088614,72.9029614,2017-04-14 19:34:33.352,,14,141338,"(19.088614, 72.9029614)",970
66764,20,,19.088614,72.9029614,2017-04-14 19:57:49.803,,13,141342,"(19.088614, 72.9029614)",604
66813,20,,19.088614,72.9029614,2017-04-14 20:15:10.543,,3,141342,"(19.088614, 72.9029614)",1357
